batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
2015-10,Main Corpus,2015-10(50).ZIP,_Angst macht empfänglich für rechte Propaganda_ Der Sozialpsychologe Ulrich Wagner über die Gefahren.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-10\raw_unarchive\_Angst macht empfänglich für rechte Propaganda_ Der Sozialpsychologe Ulrich Wagner über die Gefahren.PDF,"""Angst macht empfänglich für rechte Propaganda"" Der Sozialpsychologe Ulrich Wagner über die Gefahren der",angst macht empfänglich für rechte propaganda der sozialpsychologe ulrich wagner über die gefahren der,Berliner Zeitung,berliner zeitung,29. Oktober 2015,CHRISTIAN BOMMARIUS,926,7040,cb7c6c2a3770dfb41b44399b2274932d6126e349,,unique,keep,,no,,no,,,POL; S. 6,no,
2015-10,Main Corpus,2015-10(50).ZIP,_Begrenzung der Zuwanderung notwendig_.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-10\raw_unarchive\_Begrenzung der Zuwanderung notwendig_.PDF,"""Begrenzung der Zuwanderung notwendig""",begrenzung der zuwanderung notwendig,Rheinische Post,rheinische post,Donnerstag 15. Oktober 2015,Gregor Mayntz und Eva Quadbeck füHrten das Interview.,790,5829,6cdfc5db74d27abd97b47954aeb8311cecb4e403,,unique,keep,,no,,no,,,POLITIK,no,
2015-10,Main Corpus,2015-10(50).ZIP,_Flüchtlinge sind keine Katastrophe_ Berlins Senator Geisel warnt vor Dramatisierung.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-10\raw_unarchive\_Flüchtlinge sind keine Katastrophe_ Berlins Senator Geisel warnt vor Dramatisierung.PDF,"""Flüchtlinge sind keine Katastrophe"" Berlins Senator Geisel warnt vor Dramatisierung",flüchtlinge sind keine katastrophe berlins senator geisel warnt vor dramatisierung,Der Tagesspiegel,der tagesspiegel,Freitag 16. Oktober 2015,,270,1994,72a9fd843be44db1d99ff2b14de37781f77c52cd,,unique,keep,,no,,no,,,TITEL; S. 1; Ausg. 22552,no,
2015-10,Main Corpus,2015-10(50).ZIP,"_Wir müssen auch Flüchtlingen einen Aufstieg möglich machen_ Sprache, Wertevermittlung, Chancen auf.PDF","C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-10\raw_unarchive\_Wir müssen auch Flüchtlingen einen Aufstieg möglich machen_ Sprache, Wertevermittlung, Chancen auf.PDF","""Wir müssen auch Flüchtlingen einen Aufstieg möglich machen"" Sprache, Wertevermittlung, Chancen auf dem",wir müssen auch flüchtlingen einen aufstieg möglich machen sprache wertevermittlung chancen auf dem,Berliner Zeitung,berliner zeitung,10. Oktober 2015,JÖRG WAGNER,1925,14023,dc92a016c0baf5f91c8e0585a2d1bcd15f52f89a,,unique,keep,,no,,no,,,WIRTSCH; S. 10,no,
2015-10,Main Corpus,2015-10(50).ZIP,_Zuwanderung erhöht den Wohlstand_.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-10\raw_unarchive\_Zuwanderung erhöht den Wohlstand_.PDF,"""Zuwanderung erhöht den Wohlstand""",zuwanderung erhöht den wohlstand,Frankfurter Rundschau,frankfurter rundschau,Samstag 10. Oktober 2015,,1637,12017,95b7a3da930b6c0f0fc7d2a95df359875d971162,,unique,keep,,no,,no,,,WIRTSCHAFT; S. 14,no,
2015-10,Main Corpus,2015-10(50).ZIP,Abschiebungen sollen massiv beschleunigt werden Zahl der Duldungen könnte sinken _ Merkel berät in B.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-10\raw_unarchive\Abschiebungen sollen massiv beschleunigt werden Zahl der Duldungen könnte sinken _ Merkel berät in B.PDF,Abschiebungen sollen massiv beschleunigt werden Zahl der Duldungen könnte sinken / Merkel berät in Brüssel,abschiebungen sollen massiv beschleunigt werden zahl der duldungen könnte sinken  merkel berät in brüssel,Der Tagesspiegel,der tagesspiegel,Donnerstag 22. Oktober 2015,Albert Funk und Hannes Heine,419,3205,5f9931e58b8046480781b097d88563ac91ed2f79,,unique,keep,,no,,no,,,TITEL; S. 1; Ausg. 22558,no,
2015-10,Main Corpus,2015-10(50).ZIP,Agentur_ &_Defizite müssen ertragen werden&_ Flüchtlinge II Der Kieler Landtag befasst sich mit der.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-10\raw_unarchive\Agentur_ &_Defizite müssen ertragen werden&_ Flüchtlinge II Der Kieler Landtag befasst sich mit der.PDF,"Agentur: &""Defizite müssen ertragen werden&"" Flüchtlinge II Der Kieler Landtag befasst sich mit der Situation",agentur defizite müssen ertragen werden flüchtlinge ii der kieler landtag befasst sich mit der situation,"taz, die tageszeitung",taz die tageszeitung,Freitag 16. Oktober 2015,,275,1996,0f4bcdc9051f36c1b3614559837b744372b4e435,,unique,keep,,no,,no,,,NORD AKTUELL; S. 25,no,
2015-10,Main Corpus,2015-10(50).ZIP,Agentur_ in aller kürze Neuen Koordinator berufenDer Lei.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-10\raw_unarchive\Agentur_ in aller kürze Neuen Koordinator berufenDer Lei.PDF,Agentur: in aller kürze Neuen Koordinator berufenDer Lei,agentur in aller kürze neuen koordinator berufender lei,"taz, die tageszeitung",taz die tageszeitung,Dienstag 13. Oktober 2015,,305,2203,a345c3e423c16c47e984d7710c98cf15c7e3793d,,unique,keep,,no,,no,,,HAMBURG AKTUELL; S. 24,no,
2015-10,Main Corpus,2015-10(50).ZIP,Agentur_ Institute_ Aufschwung bleibt Konjunktur Ausgaben für Flüchtlinge seien gut angelegtes Geld.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-10\raw_unarchive\Agentur_ Institute_ Aufschwung bleibt Konjunktur Ausgaben für Flüchtlinge seien gut angelegtes Geld.PDF,Agentur: Institute: Aufschwung bleibt Konjunktur Ausgaben für Flüchtlinge seien gut angelegtes Geld,agentur institute aufschwung bleibt konjunktur ausgaben für flüchtlinge seien gut angelegtes geld,"taz, die tageszeitung",taz die tageszeitung,Freitag 09. Oktober 2015,,365,2725,ededc11e6a43cd70d5cdbf2e1482e9ddb1bd2700,,unique,keep,,no,,no,,,WIRTSCHAFT UND UMWELT; S. 9,no,
2015-10,Main Corpus,2015-10(50).ZIP,An den Grenzen der Humanität Befestigungen verschaffen eine Atempause - und sorgen für neue Probleme(2).PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-10\raw_unarchive\An den Grenzen der Humanität Befestigungen verschaffen eine Atempause - und sorgen für neue Probleme(2).PDF,An den Grenzen der Humanität Befestigungen verschaffen eine Atempause - und sorgen für neue Probleme,an den grenzen der humanität befestigungen verschaffen eine atempause  und sorgen für neue probleme,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,29. Oktober 2015,Martin Klingst,1910,13441,9c51ecbd909e9c16ed60e87d19617b8ca7edd8b4,variant_001,regional_variant,keep,,yes,longest_usable_body,no,,Representative kept for variant_001.,POLITIK;An den Grenzen der Humanität; S. 3; Ausg. 44,no,
2015-10,Main Corpus,2015-10(50).ZIP,An den Grenzen der Humanität Befestigungen verschaffen eine Atempause - und sorgen für neue Probleme.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-10\raw_unarchive\An den Grenzen der Humanität Befestigungen verschaffen eine Atempause - und sorgen für neue Probleme.PDF,An den Grenzen der Humanität Befestigungen verschaffen eine Atempause - und sorgen für neue Probleme,an den grenzen der humanität befestigungen verschaffen eine atempause  und sorgen für neue probleme,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,29. Oktober 2015,Martin Klingst,1909,13435,b0649ba8b59f9c9af0ede8bcc02e02b4a6990355,variant_001,regional_variant,drop,regional_variant,no,,no,,Dropped in favor of representative file: An den Grenzen der Humanität Befestigungen verschaffen eine Atempause - und sorgen für neue Probleme(2).PDF (variant_001).,"POLITIK, TITELGESCHICHTE SERIEN GRENZEN (1);An den Grenzen der Humanität; S. 3; Ausg. 44",no,
2015-10,Main Corpus,2015-10(50).ZIP,Aus Erfahrung lernen.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-10\raw_unarchive\Aus Erfahrung lernen.PDF,Aus Erfahrung lernen,aus erfahrung lernen,Frankfurter Rundschau,frankfurter rundschau,Donnerstag 29. Oktober 2015,,739,5660,84f85597a87103c273cee2d5afbe7e67bb02ad4c,,unique,keep,,no,,no,,,MEINUNG; S. 12,yes,commentary_noncore
2015-10,Main Corpus,2015-10(50).ZIP,Balkandrama erzwingt Notgipfel Auf Drängen von Kanzlerin Merkel lädt EU-Kommission zum Flüchtlings-S.PDF,C:\PythonProjects\AfD-project\Corpora\Main Corpus\2015-10\raw_unarchive\Balkandrama erzwingt Notgipfel Auf Drängen von Kanzlerin Merkel lädt EU-Kommission zum Flüchtlings-S.PDF,Balkandrama erzwingt Notgipfel Auf Drängen von Kanzlerin Merkel lädt EU-Kommission zum Flüchtlings-,balkandrama erzwingt notgipfel auf drängen von kanzlerin merkel lädt eukommission zum flüchtlings,Berliner Zeitung,berliner zeitung,22. Oktober 2015,Peter Riesbeck,483,3733,12ae4df3334dc785dd991aa1aa844016795d4c89,,unique,keep,,no,,no,,,TITEL; S. 1,no,
